"Time_Iter","Outer_Iter","Inner_Iter",   "rms[A_Rho]"   ,   "rms[A_RhoU]"  ,   "rms[A_RhoV]"  ,   "rms[A_RhoW]"  ,    "rms[A_E]"    
          0,           0,         305,       1.129288958,       -1.28064313,      -1.447733834,                 0,      -4.138290116
          0,           0,         306,       1.123811692,      -1.286666487,      -1.449555126,                 0,      -4.141177944
          0,           0,         307,       1.118031195,      -1.292897067,      -1.449972019,                 0,      -4.143947803
          0,           0,         308,       1.111966789,      -1.299305413,      -1.449108234,                 0,      -4.146620414
          0,           0,         309,        1.10563961,      -1.305859418,      -1.447119459,                 0,      -4.149218852
          0,           0,         310,       1.099072014,      -1.312524877,      -1.444182288,                 0,      -4.151768434
          0,           0,         311,       1.092286971,      -1.319266146,       -1.44048342,                 0,      -4.154296548
          0,           0,         312,       1.085307463,      -1.326046906,      -1.436210177,                 0,      -4.156832421
          0,           0,         313,       1.078155907,      -1.332830985,      -1.431542946,                 0,      -4.159406776
          0,           0,         314,       1.070853643,      -1.339583235,      -1.426649726,                 0,      -4.162051396
          0,           0,         315,       1.063420505,       -1.34627039,      -1.421682667,                 0,      -4.164798576
          0,           0,         316,       1.055874499,      -1.352861898,      -1.416776268,                 0,      -4.167680491
          0,           0,         317,       1.048231619,      -1.359330646,      -1.412046863,                 0,      -4.170728477
          0,           0,         318,       1.040505798,      -1.365653558,      -1.407592994,                 0,      -4.173972266
          0,           0,         319,       1.032709023,      -1.371812016,      -1.403496354,                 0,      -4.177439184
          0,           0,         320,       1.024851592,      -1.377792076,      -1.399823037,                 0,      -4.181153334
          0,           0,         321,       1.016942521,      -1.383584465,      -1.396624905,                 0,      -4.185134803
          0,           0,         322,       1.008990076,      -1.389184361,      -1.393940955,                 0,      -4.189398884
          0,           0,         323,         1.0010024,      -1.394590958,      -1.391798598,                 0,      -4.193955365
          0,           0,         324,       0.992988227,      -1.399806857,      -1.390214828,                 0,      -4.198807868
          0,           0,         325,       0.984957617,      -1.404837322,      -1.389197252,                 0,      -4.203953286
          0,           0,         326,      0.9769227078,      -1.409689439,         -1.388745,                 0,      -4.209381316
          0,           0,         327,      0.9688984232,      -1.414371229,      -1.388849522,                 0,      -4.215074122
          0,           0,         328,      0.9609031122,      -1.418890782,      -1.389495301,                 0,       -4.22100615
          0,           0,         329,      0.9529590797,      -1.423255428,      -1.390660502,                 0,      -4.227144124
          0,           0,         330,      0.9450929752,      -1.427471018,      -1.392317595,                 0,      -4.233447256
          0,           0,         331,      0.9373360101,      -1.431541309,      -1.394433964,                 0,      -4.239867706
          0,           0,         332,      0.9297239767,      -1.435467514,      -1.396972541,                 0,      -4.246351321
          0,           0,         333,      0.9222970491,      -1.439247997,      -1.399892474,                 0,      -4.252838675
          0,           0,         334,       0.915099351,      -1.442878139,      -1.403149857,                 0,      -4.259266419
          0,           0,         335,      0.9081782882,       -1.44635037,      -1.406698514,                 0,      -4.265568923
          0,           0,         336,      0.9015836508,      -1.449654355,      -1.410490854,                 0,      -4.271680184
          0,           0,         337,      0.8953665053,      -1.452777326,      -1.414478781,                 0,      -4.277535904
