"Time_Iter","Outer_Iter","Inner_Iter",   "rms[A_Rho]"   ,   "rms[A_RhoU]"  ,   "rms[A_RhoV]"  ,   "rms[A_RhoW]"  ,    "rms[A_E]"    
          0,           0,         305,       1.035800213,      -1.349465015,      -1.414894041,                 0,      -4.194669074
          0,           0,         306,       1.038803368,      -1.349454091,      -1.422009448,                 0,      -4.195496046
          0,           0,         307,       1.041554295,      -1.349689509,      -1.429638727,                 0,       -4.19658512
          0,           0,         308,       1.044035165,      -1.350183168,      -1.437785016,                 0,      -4.197937992
          0,           0,         309,         1.0462277,      -1.350947344,      -1.446446358,                 0,      -4.199555007
          0,           0,         310,       1.048113316,      -1.351994586,      -1.455615081,                 0,      -4.201435395
          0,           0,         311,       1.049673271,      -1.353337591,      -1.465277119,                 0,      -4.203577505
          0,           0,         312,       1.050888853,      -1.354989067,      -1.475411267,                 0,      -4.205979017
          0,           0,         313,       1.051741573,      -1.356961571,      -1.485988382,                 0,       -4.20863713
          0,           0,         314,       1.052213376,      -1.359267331,      -1.496970517,                 0,      -4.211548709
          0,           0,         315,        1.05228687,      -1.361918044,      -1.508310021,                 0,      -4.214710383
          0,           0,         316,        1.05194556,      -1.364924653,      -1.519948611,                 0,      -4.218118583
          0,           0,         317,       1.051174081,      -1.368297103,      -1.531816469,                 0,      -4.221769521
          0,           0,         318,       1.049958445,      -1.372044081,      -1.543831443,                 0,      -4.225659099
          0,           0,         319,       1.048286279,      -1.376172735,       -1.55589842,                 0,      -4.229782749
          0,           0,         320,       1.046147055,      -1.380688373,      -1.567909037,                 0,       -4.23413522
          0,           0,         321,       1.043532324,      -1.385594152,      -1.579741862,                 0,      -4.238710298
          0,           0,         322,       1.040435926,      -1.390890755,      -1.591263263,                 0,      -4.243500487
          0,           0,         323,       1.036854195,      -1.396576056,      -1.602329154,                 0,      -4.248496662
          0,           0,         324,       1.032786146,      -1.402644783,      -1.612787824,                 0,      -4.253687706
          0,           0,         325,       1.028233645,       -1.40908818,      -1.622483956,                 0,      -4.259060151
          0,           0,         326,       1.023201553,      -1.415893676,      -1.631263867,                 0,      -4.264597847
          0,           0,         327,       1.017697854,      -1.423044563,      -1.638981801,                 0,       -4.27028168
          0,           0,         328,       1.011733754,      -1.430519702,      -1.645506904,                 0,      -4.276089355
          0,           0,         329,       1.005323753,      -1.438293255,      -1.650730294,                 0,      -4.281995275
          0,           0,         330,       0.998485689,      -1.446334466,      -1.654571496,                 0,      -4.287970527
          0,           0,         331,      0.9912407463,      -1.454607495,       -1.65698343,                 0,      -4.293982987
          0,           0,         332,      0.9836134355,      -1.463071339,      -1.657955301,                 0,      -4.299997572
          0,           0,         333,       0.975631536,       -1.47167984,      -1.657512948,                 0,      -4.305976628
          0,           0,         334,      0.9673260037,      -1.480381817,      -1.655716621,                 0,      -4.311880461
          0,           0,         335,      0.9587308439,      -1.489121338,      -1.652656484,                 0,      -4.317668001
          0,           0,         336,      0.9498829499,      -1.497838149,      -1.648446483,                 0,      -4.323297582
          0,           0,         337,      0.9408219103,      -1.506468285,      -1.643217355,                 0,       -4.32872781
